payment_id,customer_id,staff_id,rental_id,amount,payment_date
19907,306,2,15868,7.99,47:41.0
19908,307,1,10374,0.99,53:54.0
19909,307,1,10745,2.99,25:33.0
19910,307,1,11491,7.99,13:17.0
19911,307,2,12391,4.99,21:20.0
19912,307,2,13365,6.99,41:04.0
19913,307,1,14231,0.99,33:01.0
19914,307,2,15515,4.99,32:20.0
19915,308,1,10571,2.99,53:57.0
19916,308,2,10797,0.99,31:18.0
19917,308,1,10819,4.99,21:24.0
19918,308,1,11765,2.99,23:55.0
19919,308,1,11972,4.99,24:13.0
19920,308,2,12567,3.99,43:03.0
19921,308,1,12590,6.99,40:02.0
19922,308,2,12838,6.99,20:17.0
19923,308,1,13843,2.99,58:28.0
19924,308,2,14946,2.99,35:37.0
19925,308,1,15243,4.99,16:55.0
19926,308,2,15493,4.99,49:20.0
19927,308,2,15820,2.99,31:40.0
19928,309,1,10458,2.99,48:15.0
19929,309,1,10728,0.99,43:36.0
19930,309,1,10818,2.99,21:12.0
19931,309,2,11964,6.99,05:30.0
19932,309,2,13021,5.99,36:31.0
19933,309,2,13502,0.99,26:42.0
19934,309,2,13909,4.99,55:03.0
19935,309,2,14846,5.99,42:15.0
19936,309,2,15422,4.99,26:36.0
19937,310,2,11137,2.99,53:58.0
19938,310,2,12500,4.99,34:18.0
19939,310,2,12710,7.99,31:17.0
19940,310,1,12929,4.99,33:50.0
19941,310,1,14972,5.99,21:48.0
19942,311,2,10448,4.99,37:58.0
19943,311,1,12997,2.99,00:13.0
19944,311,2,13310,0.99,33:43.0
19945,311,2,13423,1.99,36:09.0
19946,311,2,14517,4.99,25:30.0
19947,311,2,15826,9.99,43:29.0
19948,311,1,16020,8.99,03:00.0
19949,312,2,10858,2.99,37:06.0
19950,312,2,11248,0.99,04:01.0
19951,312,2,11879,5.99,53:36.0
19952,312,1,12186,2.99,12:03.0
19953,312,1,12945,0.99,20:13.0
19954,312,2,14362,2.99,48:16.0
19955,312,1,14504,3.99,51:28.0
19956,312,1,15100,4.99,23:30.0
19957,312,1,15882,6.99,12:58.0
19958,313,2,10237,5.99,35:59.0
19959,313,2,10933,7.99,19:16.0
19960,313,2,11854,2.99,11:19.0
19961,313,2,12011,2.99,48:11.0
19962,313,2,14250,2.99,08:02.0
19963,313,1,14325,4.99,44:05.0
19964,313,2,15081,2.99,42:58.0
19965,313,1,15340,0.99,24:23.0
19966,313,2,15569,6.99,52:56.0
19967,314,2,11908,3.99,11:36.0
19968,314,1,12434,0.99,06:35.0
19969,314,2,13120,3.99,16:05.0
19970,314,1,13265,2.99,57:27.0
19971,314,2,13553,3.99,35:48.0
19972,314,2,14145,4.99,40:05.0
19973,314,1,14409,4.99,22:02.0
19974,314,2,14682,4.99,54:24.0
19975,314,2,14815,4.99,41:11.0
19976,314,2,14873,5.99,59:33.0
19977,314,2,16021,3.99,06:26.0
19978,315,2,11254,0.99,12:16.0
19979,315,2,12155,2.99,52:57.0
19980,315,1,14106,2.99,14:28.0
19981,315,2,14162,2.99,24:01.0
19982,315,1,15504,6.99,13:48.0
19983,316,1,10438,7.99,21:31.0
19984,316,1,12028,0.99,32:14.0
19985,316,2,12191,0.99,25:38.0
19986,316,2,12823,2.99,44:14.0
19987,316,2,13277,5.99,26:02.0
19988,316,1,14226,2.99,24:04.0
19989,316,2,15840,2.99,03:16.0
19990,317,1,10364,2.99,35:16.0
19991,317,2,12111,2.99,28:22.0
19992,317,2,12138,7.99,24:21.0
19993,317,2,12301,2.99,04:47.0
19994,317,1,13388,4.99,15:16.0
19995,317,1,14032,5.99,55:22.0
19996,317,2,14385,0.99,31:22.0
19997,317,2,14669,2.99,22:33.0
19998,317,1,14791,4.99,04:22.0
19999,317,1,15204,2.99,59:10.0
20000,317,1,15280,4.99,38:19.0
20001,318,1,14276,2.99,02:32.0
20002,319,1,11575,0.99,18:53.0
20003,319,2,11598,0.99,31:34.0
20004,319,1,11955,6.99,50:02.0
20005,319,2,11994,2.99,58:02.0
20006,319,1,12018,4.99,13:13.0
20007,319,2,12424,8.99,45:24.0
20008,319,1,13548,3.99,21:47.0
20009,319,2,14828,4.99,02:32.0
20010,319,2,15396,5.99,36:24.0
20011,320,1,11208,0.99,31:04.0
20012,320,2,11560,2.99,48:57.0
20013,320,2,14171,0.99,29:09.0
20014,320,1,15302,2.99,13:20.0
20015,321,1,11722,2.99,21:30.0
20016,321,1,12033,6.99,43:01.0
20017,321,2,12034,7.99,43:58.0
20018,321,1,12398,4.99,41:51.0
20019,321,2,13623,6.99,18:13.0
20020,321,1,15673,6.99,41:17.0
20021,321,2,15888,5.99,24:41.0
20022,322,2,11120,4.99,15:31.0
20023,322,2,11456,0.99,42:31.0
20024,322,2,13180,4.99,29:05.0
20025,322,1,13650,9.99,17:33.0
20026,322,2,14042,4.99,14:18.0
20027,322,1,15450,0.99,24:28.0
20028,322,2,15703,8.99,52:15.0
20029,323,1,10298,0.99,34:30.0
20030,323,1,10994,3.99,15:20.0
20031,323,2,11548,0.99,28:14.0
20032,323,1,12120,4.99,45:13.0
20033,323,1,12169,2.99,34:21.0
20034,323,1,13140,5.99,04:23.0
20035,323,1,14224,2.99,21:35.0
20036,323,1,14957,3.99,58:01.0
20037,323,1,15387,4.99,17:40.0
20038,323,1,15728,0.99,58:59.0
20039,324,1,11617,2.99,29:07.0
20040,324,1,11771,6.99,45:36.0
20041,324,2,12543,2.99,52:22.0
20042,324,2,13356,0.99,30:48.0
20043,324,1,13386,2.99,12:25.0
20044,324,1,14262,8.99,36:40.0
20045,324,2,14479,7.99,04:21.0
20046,324,1,15263,4.99,56:00.0
20047,325,2,10326,4.99,24:01.0
20048,325,1,10412,0.99,25:43.0
20049,325,2,12097,4.99,03:51.0
20050,325,1,12779,3.99,12:27.0
20051,325,2,13054,4.99,02:29.0
20052,325,2,14452,3.99,51:47.0
20053,325,1,14672,5.99,28:00.0
20054,325,2,15009,0.99,55:54.0
20055,326,2,10720,0.99,33:00.0
20056,326,2,10976,4.99,40:15.0
20057,326,2,11010,0.99,34:54.0
20058,326,2,11428,2.99,31:37.0
20059,326,2,11485,4.99,01:52.0
20060,326,2,12829,2.99,06:45.0
20061,327,1,10371,0.99,48:56.0
20062,327,1,11372,4.99,39:17.0
20063,327,2,11929,6.99,57:18.0
20064,327,1,12016,0.99,01:51.0
20065,327,2,13158,2.99,46:37.0
20066,327,1,13360,4.99,33:38.0
20067,327,1,13448,0.99,41:10.0
20068,327,1,14847,4.99,42:18.0
20069,327,2,15365,3.99,10:44.0
20070,327,1,15386,2.99,09:41.0
20071,327,1,15828,5.99,44:59.0
20072,327,1,15916,9.99,24:28.0
20073,327,2,15969,7.99,19:57.0
20074,328,1,11174,2.99,00:38.0
20075,328,1,12175,4.99,38:44.0
20076,328,2,12825,0.99,52:25.0
20077,328,1,13609,2.99,40:18.0
20078,328,2,13681,7.99,16:04.0
20079,328,1,13907,3.99,45:54.0
20080,328,2,14307,3.99,03:19.0
20081,328,1,14755,3.99,46:35.0
20082,328,2,14939,2.99,22:19.0
20083,328,1,15179,4.99,04:49.0
20084,328,1,15863,0.99,45:36.0
20085,329,1,10473,7.99,24:51.0
20086,329,2,10490,0.99,05:38.0
20087,329,1,11130,2.99,37:26.0
20088,329,2,11169,3.99,48:09.0
20089,329,2,11697,0.99,37:46.0
20090,329,1,12659,6.99,34:16.0
20091,329,1,13627,8.99,27:27.0
20092,329,1,14900,4.99,56:15.0
20093,329,2,15011,4.99,59:34.0
20094,329,1,15308,2.99,22:58.0
20095,330,2,11259,3.99,14:57.0
20096,330,1,12062,2.99,53:14.0
20097,330,1,12394,2.99,33:42.0
20098,330,1,12740,4.99,45:31.0
20099,330,1,12867,0.99,08:38.0
20100,331,1,11052,5.99,54:46.0
20101,331,1,11362,2.99,15:52.0
20102,331,2,12533,4.99,30:07.0
20103,331,1,13795,0.99,00:36.0
20104,331,1,14256,7.99,20:54.0
20105,331,1,14628,1.99,05:51.0
20106,331,1,15339,2.99,20:39.0
20107,331,2,15447,3.99,22:24.0
20108,331,1,15521,2.99,59:18.0
20109,332,1,10307,0.99,50:21.0
20110,332,2,10439,0.99,22:53.0
20111,332,1,11229,5.99,25:04.0
20112,332,2,11564,2.99,56:16.0
20113,332,2,12318,4.99,50:23.0
20114,332,2,13673,2.99,55:57.0
20115,332,2,14783,4.99,50:24.0
20116,332,2,15194,0.99,36:01.0
20117,332,1,15210,3.99,06:03.0
20118,333,2,10844,4.99,15:25.0
20119,333,1,12427,6.99,52:44.0
20120,333,2,12661,0.99,38:37.0
20121,333,1,13579,3.99,50:33.0
20122,333,2,13710,4.99,03:47.0
20123,333,1,14057,4.99,51:26.0
20124,333,1,14740,2.99,04:00.0
20125,333,2,15253,2.99,33:48.0
20126,333,1,15313,4.99,28:09.0
20127,334,1,10408,4.99,10:37.0
20128,334,1,10492,2.99,10:55.0
20129,334,1,10879,1.99,01:47.0
20130,334,2,10997,7.99,17:29.0
20131,334,2,12677,4.99,04:32.0
20132,334,2,13325,4.99,20:29.0
20133,334,1,13876,2.99,43:55.0
20134,334,1,14645,0.99,41:14.0
20135,334,1,14984,7.99,03:58.0
20136,334,2,15548,0.99,54:47.0
20137,334,2,15656,4.99,07:25.0
20138,334,1,15669,3.99,34:44.0
20139,335,2,10606,4.99,07:42.0
20140,335,2,13267,0.99,00:03.0
20141,335,1,13622,1.99,13:59.0
20142,335,1,14014,2.99,15:36.0
20143,335,2,15005,4.99,44:11.0
20144,335,2,15101,0.99,24:29.0
20145,336,2,11743,2.99,17:32.0
20146,336,1,12323,8.99,04:49.0
20147,336,2,12794,0.99,49:04.0
20148,336,2,12926,3.99,28:43.0
20149,336,2,13066,0.99,19:06.0
20150,336,2,13689,4.99,32:57.0
20151,336,1,14295,2.99,37:54.0
20152,336,1,15073,10.99,29:42.0
20153,336,2,15848,2.99,09:39.0
20154,337,1,10664,0.99,19:42.0
20155,337,2,10765,0.99,03:18.0
20156,337,2,11252,2.99,10:40.0
20157,337,1,11734,3.99,02:49.0
20158,337,1,12369,6.99,26:10.0
20159,337,2,13305,6.99,25:32.0
20160,337,1,13678,4.99,06:51.0
20161,337,2,13892,3.99,18:44.0
20162,337,2,14118,5.99,42:04.0
20163,337,2,15241,4.99,16:07.0
20164,337,1,15292,4.99,57:23.0
20165,338,2,10791,2.99,10:19.0
20166,338,1,10897,0.99,52:09.0
20167,338,2,11064,4.99,23:44.0
20168,338,2,11671,4.99,18:48.0
20169,338,2,11719,5.99,14:32.0
20170,338,1,12167,2.99,28:29.0
20171,338,1,13284,3.99,40:58.0
20172,338,1,14619,2.99,38:30.0
20173,338,2,15105,0.99,30:00.0
20174,338,2,15173,6.99,54:56.0
20175,339,2,10338,3.99,31:30.0
20176,339,2,11171,4.99,52:08.0
20177,339,1,11550,2.99,30:33.0
20178,339,2,11582,3.99,32:16.0
20179,339,2,11699,5.99,40:25.0
20180,339,1,12631,0.99,21:18.0
20181,339,1,13199,3.99,21:49.0
20182,339,1,13575,5.99,43:47.0
20183,339,1,13985,0.99,41:33.0
20184,339,1,14636,4.99,27:44.0
20185,339,2,14758,3.99,53:19.0
20186,340,1,10292,2.99,11:07.0
20187,340,1,10667,8.99,26:49.0
20188,340,2,10674,3.99,40:19.0
20189,340,1,10809,0.99,07:54.0
20190,340,1,10995,0.99,16:27.0
20191,340,2,12598,4.99,02:30.0
20192,340,2,12908,1.99,47:32.0
20193,340,2,12940,2.99,06:56.0
20194,340,1,13425,2.99,40:11.0
20195,340,1,14457,4.99,16:05.0
20196,340,2,14718,0.99,07:52.0
20197,340,1,14895,2.99,47:50.0
20198,340,2,15306,2.99,15:03.0
20199,340,1,15378,9.99,53:44.0
20200,341,2,10605,0.99,04:53.0
20201,341,1,11305,6.99,13:22.0
20202,341,1,11723,2.99,24:49.0
20203,341,2,13059,0.99,10:28.0
20204,341,2,13074,8.99,35:20.0
20205,341,2,13806,4.99,22:13.0
20206,341,2,14344,4.99,09:23.0
20207,341,2,15030,0.99,38:48.0
20208,341,2,15938,6.99,11:58.0
20209,342,1,10242,4.99,46:39.0
20210,342,2,11178,2.99,16:37.0
20211,342,2,11446,0.99,02:04.0
20212,342,1,11568,0.99,58:28.0
20213,342,1,12139,6.99,25:40.0
20214,342,1,12404,4.99,05:01.0
20215,342,1,12522,2.99,14:07.0
20216,342,2,12816,4.99,32:32.0
20217,342,2,13368,4.99,48:02.0
20218,342,2,13637,4.99,49:42.0
20219,342,1,13755,2.99,47:20.0
20220,342,2,13827,4.99,15:46.0
20221,342,2,14096,2.99,56:13.0
20222,342,2,14299,0.99,47:24.0
20223,342,2,14683,8.99,56:11.0
20224,342,1,15484,4.99,33:16.0
20225,342,1,15895,3.99,37:58.0
20226,343,1,10822,0.99,22:55.0
20227,343,1,11212,0.99,46:56.0
20228,343,2,11570,2.99,02:59.0
20229,343,2,13279,4.99,30:45.0
20230,343,2,13522,3.99,12:33.0
20231,343,2,13866,0.99,33:56.0
20232,343,2,15973,5.99,33:08.0
20233,344,2,11116,5.99,03:07.0
20234,344,2,12183,5.99,02:40.0
20235,344,2,13014,4.99,24:35.0
20236,344,1,13033,3.99,03:06.0
20237,344,1,14621,0.99,46:26.0
20238,344,2,14624,0.99,01:09.0
20239,344,1,15215,2.99,23:53.0
20240,345,2,10982,4.99,47:38.0
20241,345,1,11865,2.99,32:13.0
20242,345,1,12485,4.99,10:08.0
20243,345,2,12805,4.99,05:01.0
20244,345,1,14702,10.99,28:30.0
20245,345,1,15551,4.99,56:52.0
20246,346,1,10304,5.99,42:39.0
20247,346,2,10389,3.99,15:10.0
20248,346,2,10521,0.99,14:44.0
20249,346,2,11062,4.99,21:21.0
20250,346,1,11375,4.99,43:23.0
20251,346,2,11470,2.99,16:55.0
20252,346,1,14890,5.99,39:16.0
20253,346,2,15459,2.99,38:15.0
20254,346,1,15535,0.99,26:29.0
20255,346,1,15661,8.99,20:30.0
20256,346,2,15825,5.99,39:09.0
20257,346,1,15827,0.99,43:46.0
20258,347,2,11738,8.99,14:22.0
20259,347,1,12195,2.99,36:16.0
20260,347,2,12399,10.99,42:09.0
20261,347,2,13314,5.99,41:10.0
20262,347,2,14894,4.99,45:23.0
20263,347,2,14958,2.99,58:37.0
20264,347,2,15426,2.99,35:46.0
20265,347,2,15555,4.99,20:19.0
20266,348,1,10769,2.99,11:29.0
20267,348,2,10972,2.99,36:52.0
20268,348,1,11262,2.99,27:22.0
20269,348,1,11429,7.99,32:19.0
20270,348,2,12564,2.99,40:02.0
20271,348,2,12884,5.99,02:31.0
20272,348,2,12937,4.99,53:57.0
20273,348,2,13238,2.99,49:23.0
20274,348,2,13602,5.99,30:29.0
20275,348,2,13684,0.99,24:20.0
20276,348,1,13962,1.99,46:33.0
20277,348,2,14079,3.99,57:52.0
20278,348,2,14937,7.99,20:26.0
20279,348,2,15817,0.99,28:18.0
20280,348,1,15944,4.99,19:21.0
20281,349,1,10987,4.99,05:19.0
20282,349,2,11192,4.99,58:08.0
20283,349,2,11492,8.99,15:14.0
20284,349,1,11905,3.99,08:45.0
20285,349,1,13258,4.99,34:04.0
20286,349,2,13636,4.99,48:36.0
20287,349,2,14200,6.99,19:54.0
20288,349,2,14721,6.99,19:18.0
20289,349,2,14908,4.99,12:37.0
20290,349,1,15833,6.99,50:42.0
20291,349,1,15955,5.99,47:33.0
20292,350,2,11504,0.99,45:13.0
20293,350,2,11595,6.99,21:41.0
20294,350,2,11692,6.99,21:08.0
20295,350,1,11800,0.99,58:19.0
20296,350,2,12252,6.99,28:18.0
20297,350,2,12445,2.99,24:47.0
20298,350,2,13086,0.99,00:55.0
20299,350,2,15789,1.99,25:07.0
20300,350,1,15807,0.99,03:37.0
20301,351,2,10501,2.99,33:13.0
20302,351,2,11127,0.99,29:26.0
20303,351,1,14368,6.99,00:14.0
20304,351,2,15142,4.99,12:59.0
20305,351,1,15664,4.99,25:38.0
20306,351,2,15712,2.99,12:23.0
20307,351,1,15762,2.99,30:10.0
20308,352,1,11793,5.99,34:20.0
20309,352,1,11823,6.99,05:04.0
20310,352,2,11986,0.99,50:25.0
20311,352,2,12234,5.99,46:00.0
20312,352,1,12751,2.99,01:49.0
20313,352,1,14130,4.99,11:38.0
20314,352,2,14852,0.99,54:20.0
20315,353,1,11186,0.99,40:35.0
20316,353,2,11414,4.99,11:34.0
20317,353,2,11698,4.99,38:26.0
20318,353,1,12928,5.99,32:36.0
20319,353,2,13604,0.99,32:00.0
20320,353,1,14396,4.99,53:21.0
20321,353,1,15564,1.99,39:09.0
20322,353,2,15650,0.99,58:20.0
20323,353,2,15676,2.99,51:35.0
20324,354,1,10420,6.99,42:20.0
20325,354,2,12243,6.99,07:21.0
20326,354,1,12544,3.99,54:18.0
20327,354,1,12998,4.99,00:43.0
20328,354,2,14212,2.99,57:53.0
20329,354,2,14245,0.99,59:21.0
20330,354,1,14840,5.99,27:09.0
20331,354,2,15956,0.99,47:48.0
20332,355,1,10498,0.99,25:15.0
20333,355,2,11471,0.99,17:30.0
20334,355,2,13821,1.99,02:14.0
20335,355,1,15367,3.99,16:20.0
20336,355,2,15531,2.99,21:03.0
20337,356,1,10427,3.99,58:38.0
20338,356,1,10854,4.99,30:33.0
20339,356,1,11535,3.99,08:21.0
20340,356,2,11579,2.99,26:16.0
20341,356,2,12037,4.99,50:02.0
20342,356,2,12876,2.99,40:46.0
20343,356,1,12913,0.99,54:06.0
20344,356,2,13107,4.99,42:25.0
20345,356,2,13442,5.99,19:12.0
20346,356,2,13703,6.99,58:02.0
20347,356,1,15705,4.99,01:19.0
20348,356,2,15754,5.99,12:09.0
20349,356,1,15757,2.99,15:43.0
20350,357,2,10391,2.99,17:32.0
20351,357,1,10502,2.99,35:06.0
20352,357,1,10503,6.99,36:11.0
20353,357,2,10764,0.99,01:09.0
20354,357,2,11065,2.99,26:22.0
20355,357,1,14926,0.99,47:11.0
20356,357,2,15869,2.99,50:47.0
20357,358,1,10482,4.99,46:14.0
20358,358,2,11149,5.99,20:10.0
20359,358,2,11653,4.99,34:37.0
20360,358,1,12452,6.99,43:02.0
20361,358,1,13197,2.99,12:30.0
20362,358,1,14004,7.99,45:02.0
20363,359,1,11032,4.99,22:02.0
20364,359,1,12611,1.99,38:09.0
20365,359,2,13297,2.99,14:16.0
20366,359,1,14258,1.99,25:03.0
20367,359,2,14598,5.99,08:32.0
20368,359,1,15104,2.99,29:43.0
20369,359,1,15148,4.99,27:46.0
20370,359,1,15453,1.99,29:28.0
20371,360,2,10857,2.99,35:47.0
20372,360,2,11264,6.99,33:45.0
20373,360,2,11553,4.99,32:58.0
20374,360,2,12088,5.99,48:43.0
20375,360,1,12773,5.99,00:46.0
20376,360,2,12795,0.99,50:19.0
20377,360,1,12839,6.99,22:10.0
20378,360,1,12990,4.99,49:06.0
20379,360,2,13894,7.99,23:47.0
20380,360,1,14700,4.99,22:07.0
20381,360,1,15310,2.99,25:08.0
20382,361,1,10414,0.99,32:22.0
20383,361,2,10975,0.99,39:52.0
20384,361,2,11031,5.99,21:25.0
20385,361,2,11243,5.99,01:15.0
20386,361,1,11327,2.99,09:14.0
20387,361,1,11991,3.99,55:35.0
20388,361,2,12626,5.99,05:12.0
20389,361,2,12690,2.99,35:24.0
20390,361,1,13135,0.99,51:19.0
20391,361,2,14031,0.99,52:51.0
20392,361,1,14422,0.99,50:13.0
20393,361,1,15759,6.99,16:04.0
20394,361,2,15935,2.99,09:38.0
20395,362,2,10546,3.99,12:44.0
20396,362,2,12244,4.99,07:38.0
20397,362,1,12854,6.99,47:18.0
20398,362,1,13603,6.99,31:15.0
20399,362,2,14051,6.99,38:18.0
20400,362,2,14129,2.99,10:42.0
20401,362,2,14336,4.99,02:09.0
20402,362,1,14752,5.99,40:09.0
20403,362,1,14759,11.99,57:25.0
20404,362,1,14808,4.99,27:02.0
20405,362,1,14950,2.99,45:39.0
20406,363,1,10339,6.99,34:17.0
20407,363,2,12189,5.99,20:11.0
20408,363,2,12760,4.99,31:46.0
20409,363,1,13706,9.99,01:23.0
20410,363,1,14694,2.99,15:09.0
20411,363,1,14983,5.99,00:50.0
20412,363,2,15279,4.99,37:16.0
20413,363,1,15335,4.99,13:22.0
20414,364,2,10290,5.99,08:17.0
20415,364,2,11932,4.99,04:39.0
20416,364,1,12557,4.99,19:30.0
20417,364,1,12761,1.99,33:49.0
20418,364,2,12912,3.99,53:02.0
20419,364,1,13698,4.99,52:53.0
20420,364,2,13936,0.99,51:02.0
20421,364,2,14293,4.99,35:14.0
20422,364,1,15242,0.99,16:37.0
20423,365,2,10717,2.99,22:20.0
20424,365,2,12322,2.99,03:55.0
20425,365,2,12375,4.99,48:35.0
20426,365,1,12804,8.99,01:42.0
20427,365,1,13619,2.99,07:53.0
20428,365,2,14463,6.99,20:16.0
20429,366,1,10384,4.99,07:41.0
20430,366,2,11337,2.99,27:36.0
20431,366,2,11340,5.99,34:10.0
20432,366,2,12413,2.99,19:01.0
20433,366,1,12608,4.99,33:42.0
20434,366,2,13563,0.99,01:58.0
20435,366,1,13857,2.99,18:33.0
20436,366,1,14147,4.99,42:30.0
20437,366,1,14290,4.99,31:26.0
20438,366,1,14390,2.99,44:05.0
20439,366,1,14717,2.99,59:06.0
20440,366,1,14906,6.99,06:45.0
20441,366,1,15514,2.99,32:07.0
20442,367,2,10344,4.99,46:50.0
20443,367,1,12152,4.99,50:02.0
20444,367,2,12362,0.99,16:32.0
20445,367,2,12373,8.99,35:52.0
20446,367,2,12911,6.99,52:37.0
20447,367,2,13235,4.99,46:20.0
20448,367,1,14413,6.99,35:00.0
20449,367,1,14481,10.99,09:41.0
20450,368,2,10730,8.99,50:09.0
20451,368,2,10848,1.99,18:49.0
20452,368,1,11844,0.99,44:31.0
20453,368,2,12319,2.99,55:12.0
20454,368,1,12796,4.99,50:51.0
20455,368,2,13189,8.99,55:43.0
20456,368,2,13280,2.99,31:18.0
20457,368,2,13378,0.99,02:02.0
20458,368,2,13781,7.99,35:12.0
20459,368,2,13963,1.99,48:45.0
20460,368,1,14393,7.99,51:18.0
20461,368,1,15353,2.99,46:35.0
20462,368,1,15437,2.99,59:36.0
20463,369,1,10299,0.99,36:31.0
20464,369,2,10359,3.99,20:48.0
20465,369,2,10713,2.99,18:32.0
20466,369,1,11084,4.99,02:46.0
20467,369,2,11388,1.99,04:22.0
20468,369,1,12521,0.99,11:34.0
20469,369,2,14684,5.99,56:53.0
20470,370,1,10336,4.99,28:20.0
20471,370,1,11540,1.99,16:30.0
20472,370,2,11925,0.99,51:31.0
20473,370,1,12339,4.99,33:33.0
20474,370,1,13039,0.99,23:46.0
20475,370,1,14602,3.99,17:16.0
20476,370,2,14786,2.99,53:09.0
20477,370,2,15368,3.99,25:42.0
20478,370,1,15626,4.99,54:01.0
20479,370,1,15982,5.99,41:58.0
20480,371,1,11086,10.99,07:11.0
20481,371,2,12397,9.99,41:19.0
20482,371,2,12584,7.99,20:03.0
20483,371,1,13028,2.99,55:50.0
20484,371,2,13143,3.99,13:05.0
20485,371,1,13191,4.99,57:15.0
20486,371,2,13953,4.99,29:04.0
20487,371,1,14384,2.99,31:04.0
20488,371,1,15786,0.99,17:01.0
20489,371,1,15824,2.99,37:44.0
20490,372,2,11134,10.99,47:49.0
20491,372,2,11438,3.99,49:35.0
20492,372,2,11555,4.99,37:26.0
20493,372,1,12224,0.99,27:36.0
20494,372,1,12714,3.99,36:28.0
20495,372,2,13402,4.99,45:20.0
20496,372,2,13871,8.99,38:40.0
20497,372,2,14037,9.99,04:25.0
20498,372,1,14211,4.99,57:38.0
20499,372,1,14331,2.99,58:05.0
20500,372,1,14770,1.99,15:43.0
20501,372,2,15041,0.99,11:45.0
20502,372,1,15563,2.99,37:25.0
20503,373,1,10758,5.99,51:18.0
20504,373,2,11066,7.99,26:59.0
20505,373,2,11512,7.99,19:33.0
20506,373,2,11663,3.99,58:46.0
20507,373,2,11976,3.99,27:46.0
20508,373,1,12142,5.99,32:39.0
20509,373,2,12536,5.99,34:33.0
20510,373,1,12748,7.99,57:32.0
20511,373,2,12780,0.99,16:43.0
20512,373,2,13299,2.99,15:00.0
20513,373,1,13329,3.99,25:22.0
20514,373,2,13467,2.99,25:11.0
20515,373,2,15014,6.99,11:38.0
20516,373,1,15068,3.99,18:40.0
20517,374,1,10695,2.99,44:47.0
20518,374,1,11619,0.99,31:53.0
20519,374,2,12696,2.99,41:35.0
20520,374,1,13337,2.99,35:24.0
20521,374,2,13734,4.99,58:24.0
20522,374,2,14524,8.99,33:54.0
20523,374,2,15053,5.99,41:36.0
20524,374,1,15200,2.99,51:20.0
20525,374,2,15202,4.99,55:20.0
20526,374,2,15366,6.99,14:24.0
20527,375,1,10274,0.99,45:18.0
20528,375,2,10589,1.99,39:36.0
20529,375,1,10640,0.99,13:18.0
20530,375,1,10672,4.99,39:21.0
20531,375,1,10859,5.99,40:06.0
20532,375,1,10961,6.99,16:22.0
20533,375,2,11008,5.99,34:44.0
20534,375,2,12122,9.99,49:12.0
20535,375,2,12663,0.99,39:19.0
20536,375,1,13836,4.99,46:43.0
20537,375,1,15004,2.99,43:48.0
20538,375,1,15505,4.99,14:40.0
20539,376,2,10413,3.99,28:06.0
20540,376,1,10810,3.99,09:06.0
20541,376,1,11144,4.99,07:44.0
20542,376,2,11792,4.99,32:20.0
20543,376,1,11851,4.99,58:54.0
20544,376,1,13009,0.99,19:02.0
20545,376,1,13141,0.99,10:08.0
20546,376,2,13761,4.99,57:17.0
20547,376,1,15107,4.99,33:29.0
20548,376,1,15382,2.99,59:17.0
20549,377,1,10738,3.99,07:35.0
20550,377,1,10943,2.99,45:56.0
20551,377,1,12390,1.99,20:09.0
20552,377,1,12549,4.99,06:34.0
20553,377,1,13249,2.99,16:08.0
20554,377,1,13275,0.99,22:05.0
20555,377,2,15088,0.99,56:53.0
20556,377,1,15995,0.99,58:23.0
20557,377,1,15999,7.99,12:37.0
20558,378,1,10917,4.99,34:45.0
20559,378,1,11111,4.99,49:54.0
20560,378,1,12596,2.99,58:02.0
20561,378,1,12828,4.99,06:14.0
20562,378,2,14502,4.99,50:55.0
20563,378,1,14971,2.99,21:16.0
20564,379,2,11457,3.99,42:43.0
20565,379,1,12503,4.99,45:13.0
20566,379,1,13334,0.99,31:00.0
20567,379,2,13397,7.99,35:02.0
20568,379,1,13485,0.99,48:41.0
20569,379,1,14011,5.99,01:23.0
20570,379,2,14152,2.99,52:17.0
20571,379,1,14470,0.99,38:08.0
20572,379,1,14886,4.99,27:28.0
20573,379,2,15399,4.99,40:26.0
20574,379,1,15446,4.99,17:51.0
20575,379,2,15930,3.99,55:18.0
20576,380,2,10450,1.99,38:30.0
20577,380,1,10983,3.99,52:50.0
20578,380,1,11936,0.99,14:01.0
20579,380,2,11945,0.99,34:00.0
20580,380,1,12636,3.99,28:56.0
20581,380,1,12996,6.99,59:59.0
20582,380,1,14529,6.99,36:58.0
20583,380,1,14935,1.99,15:58.0
20584,380,2,15175,5.99,57:42.0
20585,380,1,15361,2.99,08:12.0
20586,380,2,15636,2.99,19:13.0
20587,380,1,15697,2.99,33:03.0
20588,380,2,15748,2.99,01:27.0
20589,381,1,10608,0.99,17:08.0
20590,381,2,10705,0.99,07:21.0
20591,381,1,11519,2.99,29:54.0
20592,381,2,12135,2.99,18:51.0
20593,381,2,12237,4.99,53:05.0
20594,381,2,12632,2.99,22:48.0
20595,381,2,13202,8.99,26:57.0
20596,381,2,13430,0.99,54:10.0
20597,381,1,13614,0.99,57:04.0
20598,381,2,13995,2.99,03:10.0
20599,381,1,14198,4.99,16:58.0
20600,381,2,15299,4.99,11:24.0
20601,381,1,15747,4.99,57:51.0
20602,382,2,10327,3.99,24:02.0
20603,382,2,12229,0.99,36:50.0
20604,382,2,12529,0.99,22:03.0
